step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,A3_stopped,A3_accumulated_waiting_time,A3_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
165.0,8,87.0,5.4375,5.978629598850406,0,0.0,1.0,0,0.0,0.6301863746695199,1,3.0,0.4774242233369918,3,25.0,0.23920602046700976,1,1.0,0.002901331128659707,0,0.0,1.0,0,0.0,0.9963668285048983,1,33.0,0.0,1,24.0,0.0,0,2.0,0.994688106588429,0,0.0,1.0,1,1.0,0.0034109033713656156,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,1.0,0.916306223377916,8,90.0
170.0,10,131.0,7.705882352941177,4.194001173088209,0,0.0,1.0,1,4.0,0.009068325163083955,1,8.0,0.48474023083096696,3,40.0,0.19193526527041244,1,6.0,0.0,0,0.0,1.0,0,0.0,0.9936348664977213,1,38.0,0.0,1,29.0,0.0,0,2.0,0.99069383023617,0,0.0,1.0,1,6.0,1.1377382919473153e-05,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,1.0,0.5265451030959937,10,134.0
175.0,10,169.0,9.38888888888889,3.867507098262306,0,0.0,1.0,0,2.0,0.19536435596725538,1,13.0,0.49552391015184694,4,56.0,0.0005983914458348204,1,11.0,0.0,0,0.0,1.0,0,0.0,0.9230434246159168,1,43.0,0.08056185868178707,1,34.0,0.0,0,2.0,0.887485320659674,0,0.0,1.0,1,11.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,2.0,0.545488812879635,10,174.0
180.0,9,201.0,9.571428571428571,5.320766827484247,0,0.0,0.11384303087541832,0,0.0,1.0,0,0.0,0.9137780109122297,4,76.0,0.0,1,16.0,0.0,0,2.0,0.919581635339741,0,0.0,1.0,1,48.0,0.622687848280529,1,39.0,0.0,0,2.0,0.028087855906045508,0,0.0,1.0,1,16.0,0.0,0,0.0,0.5614729144710443,0,0.0,0.38434371452989113,0,0.0,1.0,1,7.0,0.6278110103909907,9,206.0
185.0,11,248.0,11.80952380952381,5.818795143007969,0,0.0,0.896954339571337,0,0.0,1.0,1,1.0,0.00012805480081417293,4,96.0,0.0,1,21.0,0.0,0,2.0,0.9028208055944004,0,2.0,0.8969628981258657,1,53.0,0.6494089567572173,1,44.0,0.0,0,0.0,1.0,0,0.0,1.0,1,21.0,0.0,0,0.0,0.9628695535166397,0,1.0,0.7141414392282146,0,0.0,1.0,2,13.0,0.3097238662108917,11,254.0
190.0,9,196.0,8.909090909090908,6.623708149660445,0,0.0,0.9494933484880813,0,0.0,1.0,1,6.0,0.0,4,116.0,0.07767635211782424,1,26.0,0.0,0,2.0,0.9138484862410052,0,2.0,0.9511352463541013,0,0.0,0.9816914543337663,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,26.0,0.0,0,0.0,0.9584103495386157,0,1.0,0.941498365332295,0,0.0,1.0,2,23.0,0.31692225124317036,9,202.0
195.0,8,209.0,9.5,7.2904629216884125,0,0.0,0.9306565278869933,0,0.0,1.0,1,11.0,0.0,3,104.0,0.2311749738306734,1,33.0,0.4569938787773741,0,2.0,0.963117974244709,0,2.0,0.9448100425114961,0,0.0,0.947524063114439,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,33.0,0.4978688810863757,0,0.0,0.9957991568158567,0,1.0,0.9189198860862079,0,0.0,1.0,2,33.0,0.03566712351110825,8,219.0
200.0,6,197.0,8.565217391304348,6.882239519920331,0,0.0,0.9108377473460729,0,0.0,0.43173445173024777,0,0.0,1.0,3,119.0,0.37520247826902875,0,2.0,0.9278956033596499,0,2.0,0.1421220803366896,0,2.0,0.9326073644985016,0,2.0,0.7548690253159829,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,39.0,0.46859909443807063,0,0.0,0.6519042761461586,0,1.0,0.8968983918843662,0,0.0,1.0,2,43.0,0.0,6,210.0
205.0,8,106.0,4.416666666666667,7.138148337983047,0,0.0,0.6005911098191377,0,0.0,0.9523971097750958,0,0.0,1.0,0,70.0,0.5867843139608955,1,2.0,0.4563203496841016,2,12.0,0.30854451382384923,0,4.0,0.9155698890631108,1,4.0,0.4600432319656232,0,0.0,1.0,0,0.0,0.9659330879685983,0,0.0,1.0,1,44.0,0.6221089972785071,1,3.0,0.0004909440304283315,0,1.0,0.9337350147275142,0,0.0,1.0,2,53.0,0.0,8,193.0
210.0,6,71.0,2.9583333333333335,8.390706567366003,1,2.0,0.004515138921247723,0,0.0,0.9530278747577382,0,2.0,0.8700659807574778,0,0.0,0.9378541639068254,0,2.0,0.9155061495024008,2,22.0,0.3289723291390219,0,4.0,0.48643682311704983,1,9.0,0.46561726747204646,0,0.0,1.0,0,0.0,0.9618418010588786,0,0.0,1.0,0,3.0,0.9546697348087144,1,8.0,0.0,0,1.0,0.9348927829624446,0,0.0,1.0,1,37.0,0.0,6,90.0
215.0,8,107.0,4.115384615384615,7.230789998597789,1,7.0,0.0,0,0.0,0.9469476585505575,0,2.0,0.9581404768639921,0,0.0,0.34449070104416213,0,2.0,0.7549454934710923,2,32.0,0.31061136079919077,1,8.0,0.49440915892415255,1,14.0,0.31148377255661286,0,0.0,1.0,0,0.0,0.9961457572217438,0,0.0,1.0,0,5.0,0.64957045697328,1,13.0,0.0,1,3.0,0.005091850655390271,0,0.0,1.0,1,44.0,0.3917014312140647,8,130.0
220.0,12,159.0,5.888888888888889,6.335694847900358,1,12.0,0.0,0,0.0,0.9352176143540596,0,2.0,0.9525142956320743,1,3.0,9.17920893287109e-05,1,4.0,0.6234420874285197,2,42.0,0.32135332729020755,1,13.0,0.4594147980634551,2,21.0,0.00020522089714726464,0,0.0,1.0,0,0.0,0.7012066057539926,0,0.0,1.0,1,10.0,0.41705693380223924,1,18.0,0.0,1,8.0,1.767413935884258e-05,0,0.0,1.0,1,49.0,0.6081623176599664,12,182.0
225.0,13,214.0,7.379310344827586,5.771931204917546,1,17.0,0.0,0,0.0,0.762269957228721,0,2.0,0.9611979280739247,0,0.0,1.0,1,9.0,0.6286296784833564,2,52.0,0.016182868448762367,1,18.0,0.25416217849486467,2,31.0,0.1924508356864725,0,0.0,1.0,1,2.0,0.0013751193781480942,0,0.0,1.0,2,16.0,0.4438595319320626,1,23.0,0.0,1,13.0,0.0,0,0.0,1.0,1,54.0,0.6457071444333667,13,237.0
230.0,16,260.0,8.387096774193548,5.337971684443341,1,22.0,0.0,1,1.0,0.0011920990008531763,0,0.0,0.4378845110416503,0,0.0,0.1468427304074524,1,14.0,0.6354158319792086,3,66.0,6.285458217041521e-06,2,26.0,0.3059549341290911,1,14.0,0.461169311342972,0,0.0,1.0,1,7.0,0.0,0,0.0,1.0,2,26.0,0.5693571967012385,1,28.0,0.0,2,18.0,0.0,0,0.0,1.0,1,59.0,0.6520936133131977,16,281.0
235.0,15,308.0,9.625,5.789615711578235,1,27.0,0.0,1,6.0,0.0,2,4.0,0.00228836960403987,0,0.0,0.8224021366294909,1,19.0,0.6144630286074697,3,81.0,0.0,2,38.0,0.48094975250291194,1,19.0,0.45988606755103706,0,0.0,1.0,1,12.0,0.0,0,0.0,1.0,0,2.0,0.7225492514692352,1,33.0,0.0,1,23.0,0.31195939803603323,0,0.0,1.0,1,62.0,0.4718381969674883,15,326.0
240.0,12,227.0,6.878787878787879,6.2550518713109025,0,0.0,0.4166101142887854,1,11.0,0.0,1,6.0,0.0,0,0.0,0.9364161667069646,3,26.0,0.002207705806348497,2,80.0,0.0,0,15.0,0.706083971155779,1,26.0,0.7068797714230021,0,0.0,1.0,1,17.0,0.0,0,0.0,1.0,1,6.0,0.6197984374031007,1,38.0,0.0,1,28.0,0.45652107255695273,0,0.0,1.0,0,2.0,0.4726190922060442,12,255.0
245.0,11,264.0,8.25,7.94822883531144,0,0.0,0.9271053439378911,1,16.0,0.0,1,11.0,0.0,0,0.0,0.91817400378444,2,37.0,0.3265083716431193,2,90.0,0.0,0,6.0,0.958488038906204,1,31.0,0.6695279962926602,0,0.0,0.7149194867555081,0,0.0,1.0,0,2.0,0.9605338162768897,1,13.0,0.5460541580667192,1,43.0,0.0,1,33.0,0.47421181347594893,0,0.0,1.0,1,7.0,0.47433363682061314,11,289.0
250.0,12,256.0,8.258064516129032,7.400050981407429,0,0.0,0.9889604284252466,1,21.0,0.0,1,16.0,0.0,0,0.0,0.9732154827788785,1,13.0,0.4843607108083923,2,102.0,0.29114434517486404,1,7.0,0.7141154039730413,2,38.0,0.4810262046645014,0,0.0,0.9437194438153674,0,0.0,1.0,0,2.0,0.9665555537239094,2,21.0,0.397485853096885,1,48.0,0.0,0,0.0,0.9260247741247634,0,0.0,1.0,1,12.0,0.45475155566822223,12,280.0
255.0,8,242.0,8.066666666666666,7.430316169080702,0,0.0,0.9157534647179001,1,26.0,0.0,1,21.0,0.0,0,0.0,0.38826415660925995,1,18.0,0.4970742198497239,2,112.0,0.38090595275865136,0,6.0,0.7751824630449672,1,41.0,0.6321265610147857,0,0.0,0.93716054343685,0,0.0,1.0,0,2.0,0.947383985491311,1,23.0,0.4544778336209541,0,0.0,1.0,0,0.0,0.31313548264241536,0,0.0,1.0,1,17.0,0.4525902397908329,8,266.0
260.0,11,270.0,8.4375,7.013597403451,1,0.0,0.4611952364066419,1,31.0,0.0,1,26.0,0.0,1,5.0,0.39670791015292045,0,2.0,0.9381713734859285,2,122.0,0.4658772391245215,0,4.0,0.8541418334545916,2,48.0,0.008663177316547447,0,2.0,0.9277768732085268,0,0.0,1.0,0,4.0,0.9384145645333531,1,28.0,0.46171290667892356,0,0.0,1.0,1,2.0,0.0006585820196507975,0,0.0,1.0,1,20.0,0.0,11,294.0
265.0,11,322.0,10.0625,6.6116004535852175,0,0.0,0.3085621297584553,1,36.0,0.0,1,31.0,0.0,1,10.0,0.6342104805345403,0,2.0,0.48725335776907525,2,134.0,0.6421406811887987,1,4.0,0.0004523741722463427,2,58.0,0.3060344105886585,0,2.0,0.6516723140000318,0,0.0,1.0,0,4.0,0.9221082254226247,1,33.0,0.02890644459231031,0,0.0,1.0,1,7.0,0.0,0,0.0,1.0,1,25.0,0.0,11,346.0
270.0,12,292.0,8.848484848484848,6.236234191334759,0,0.0,0.9626829120846333,0,0.0,1.0,1,36.0,0.0,1,15.0,0.6275223694026306,1,6.0,0.29894872279522355,3,145.0,0.4846487376850899,0,1.0,0.9077816883406777,2,68.0,0.31612328853965793,1,3.0,0.45785683200794397,0,0.0,1.0,1,5.0,0.47884870464676405,1,5.0,4.595837086698381e-05,0,0.0,0.11745581450985866,0,0.0,1.0,0,0.0,1.0,1,30.0,0.0,12,314.0
275.0,12,299.0,9.06060606060606,7.553160796177543,0,0.0,0.9582012932881815,0,0.0,1.0,1,43.0,0.4893327644837434,1,20.0,0.49549225273054986,1,11.0,0.6169050142563498,3,160.0,0.3830285072735856,0,1.0,0.9203932847464716,1,19.0,0.47463596837001515,1,8.0,0.48871303808890454,0,2.0,0.9544258312955444,2,18.0,0.6433446825731436,1,10.0,0.0,0,0.0,0.9002523687329853,0,0.0,1.0,0,0.0,1.0,1,35.0,0.0,12,327.0
280.0,13,322.0,9.2,6.445567760056088,0,0.0,0.9957780406844395,0,0.0,1.0,1,48.0,0.44498117273024396,2,28.0,0.32940444731981655,1,16.0,0.63232863148106,3,175.0,0.3789386984325459,0,1.0,0.927870939213509,1,24.0,0.4539638940237584,1,13.0,0.00786394541353681,0,2.0,0.9721134422099322,2,28.0,0.4916802589227134,1,15.0,0.18999373808807354,0,0.0,0.7955112021503521,0,0.0,1.0,0,0.0,1.0,1,0.0,0.0797091426090827,13,350.0
285.0,13,323.0,9.228571428571428,6.600955029323391,0,0.0,0.6072984357494627,0,0.0,1.0,0,2.0,0.9833339485033069,3,39.0,0.0007323533207947804,1,21.0,0.6501421926353346,2,172.0,0.2997129305701442,0,1.0,0.9519537641673204,1,29.0,0.46325530025527917,2,22.0,0.0,0,2.0,0.9150265816790092,3,41.0,0.3780757362094979,1,22.0,0.6308641425465918,0,0.0,0.9098282022661106,0,0.0,1.0,0,0.0,1.0,0,0.0,0.5264198952995738,13,351.0
290.0,11,311.0,8.405405405405405,7.508257837889872,1,3.0,0.184632769460264,0,4.0,0.938911219159551,0,2.0,0.99514904693324,2,19.0,0.0,1,26.0,0.6446931946710633,3,186.0,0.1195605288502829,0,1.0,0.5325877444027324,1,34.0,0.0,1,21.0,0.0,0,2.0,0.8235362756861037,1,14.0,0.6373446192407396,1,27.0,0.6398727699665346,0,0.0,0.9079777781605294,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7839726104036029,11,339.0
295.0,14,371.0,9.763157894736842,7.3116004237930445,1,8.0,0.4524889780979533,0,4.0,0.9536419719956379,1,4.0,0.656773129787615,2,29.0,0.0,2,34.0,0.3092436767377616,3,199.0,0.0,1,5.0,0.48667094437569486,1,39.0,0.0,1,26.0,0.0,0,2.0,0.5467150821236271,1,17.0,0.11542398023654381,1,32.0,0.6475813010732644,0,0.0,0.8959337633471967,0,0.0,1.0,0,2.0,0.9810615396800832,0,0.0,0.9568493953870896,14,401.0
300.0,10,342.0,9.0,7.629588717901588,1,13.0,0.4107167984693693,0,4.0,0.9799533533399654,1,5.0,0.563532871120688,2,39.0,0.0,1,37.0,0.48677864511945573,2,200.0,0.0,1,10.0,0.4573449745580252,0,0.0,1.0,1,31.0,0.0,0,1.0,0.8944568196501441,1,20.0,0.0,0,2.0,0.753248081104495,0,0.0,0.5075647337875889,0,0.0,1.0,0,2.0,0.9921279700438802,0,0.0,0.9488061344576639,10,364.0
305.0,10,351.0,9.0,8.003553562658208,1,18.0,0.6107181132273857,0,4.0,0.9618930556231085,1,10.0,0.6163559257731451,0,2.0,0.9842900301434165,1,44.0,0.6326391218864288,2,210.0,0.0,1,15.0,0.4752505694104996,0,2.0,0.9892482495932977,1,38.0,0.47998337534136737,0,1.0,0.8559880947736158,1,25.0,0.0,1,3.0,0.00045855828611031526,1,5.0,0.253040286146766,0,0.0,1.0,0,2.0,0.9896104809669158,0,0.0,0.42276485105797146,10,379.0
310.0,10,346.0,8.871794871794872,8.516033023636322,0,0.0,0.9581772218134065,0,0.0,1.0,1,15.0,0.6461428620320483,0,2.0,0.9619093433241391,1,49.0,0.6391611564606076,2,220.0,0.0,1,20.0,0.46038121087124745,0,4.0,0.9453375562077188,0,2.0,0.6302496380281354,0,1.0,0.8614999633947219,1,30.0,0.0,1,9.0,0.22942417236214122,2,14.0,7.628820191725051e-05,0,0.0,1.0,0,2.0,0.9349075988859362,1,5.0,0.6498385645737458,10,373.0
315.0,10,350.0,8.974358974358974,8.137955179517945,0,0.0,0.9426637938639356,0,2.0,0.8256064837414271,1,18.0,0.6367874996593405,0,2.0,0.9322263890970527,0,4.0,0.47068172782903994,2,230.0,0.0,1,25.0,0.0,0,4.0,0.8776687080051849,0,2.0,0.9236685284422275,0,3.0,0.888343929170405,1,35.0,0.0,1,14.0,0.4595195480048377,2,24.0,0.0,0,0.0,0.6074396115415409,0,2.0,0.6312232646673671,2,12.0,0.24904044611266368,10,377.0
320.0,13,410.0,10.512820512820513,8.065659473383624,0,0.0,0.9252877395800613,0,2.0,0.9238056076834922,1,23.0,0.5814519588192893,0,2.0,0.8573975936466558,1,8.0,0.4583564942668413,2,240.0,0.0,1,30.0,0.0,0,4.0,0.9615172133822317,0,4.0,0.9344348023202655,0,3.0,0.7244098004520267,1,40.0,0.0,1,19.0,0.46900093621789607,2,34.0,0.0,0,0.0,0.9601843674161575,1,3.0,0.002548184814471766,3,27.0,0.22817868747305564,13,439.0
325.0,16,456.0,11.4,6.17158093096243,1,0.0,0.4613450148943496,0,2.0,0.9681408211466173,1,1.0,0.4874568589541081,1,3.0,0.0029231529504805784,1,13.0,0.4340488284082908,2,250.0,0.0,1,35.0,0.0,0,4.0,0.4843260431931045,0,2.0,0.9302982784403846,1,8.0,0.41440446082389504,1,45.0,0.0,1,24.0,0.47557316572393626,2,44.0,4.522764936706381e-06,0,0.0,0.7419737289805757,1,8.0,0.0,3,42.0,0.22765994080588023,16,481.0
330.0,17,467.0,11.390243902439025,5.532306954667757,1,2.0,0.4969220271569854,0,2.0,0.9552730195125617,1,6.0,0.1700103525602093,1,8.0,0.46430965428944815,1,16.0,0.0,2,260.0,0.0,1,40.0,0.0,1,9.0,0.34654018925776,0,2.0,0.8171871391287977,2,17.0,0.3175690614280881,0,0.0,1.0,0,1.0,0.3126117124888716,3,54.0,0.0,0,0.0,0.9257510444902279,1,13.0,0.0,3,57.0,0.006333399783844017,17,487.0
335.0,14,454.0,10.80952380952381,6.040180887115148,2,9.0,0.4743172487548003,0,2.0,0.3967488948948609,0,0.0,0.9199890537083203,1,13.0,0.5207865305464062,0,0.0,1.0,2,270.0,0.0,1,47.0,0.4828063251565755,2,18.0,0.3194890902623258,0,2.0,0.9394696599263456,2,27.0,0.01901945986400182,0,0.0,1.0,1,4.0,6.856227695693269e-05,2,64.0,0.19036792546434855,0,0.0,0.9535202426968148,1,20.0,0.46667788906715185,0,20.0,0.5798759855070813,14,496.0
340.0,11,458.0,10.904761904761905,7.651487878908439,0,0.0,0.9707518412923324,2,8.0,0.0006503698235006553,0,0.0,0.912655706549787,1,18.0,0.6171851964415653,0,0.0,1.0,2,280.0,0.0,1,54.0,0.6251766923381527,1,11.0,0.028968515647060843,0,0.0,0.9721617202281787,1,20.0,0.1606120793055776,0,0.0,1.0,0,5.0,0.7449660158391586,2,74.0,0.49564439189261006,0,0.0,0.9197262234027399,1,27.0,0.6468538101999952,0,2.0,0.9783027484077507,11,499.0
345.0,9,225.0,5.487804878048781,9.133263867906308,0,0.0,0.9368702406587536,2,20.0,0.3030234404187904,0,0.0,0.9091538380302447,1,25.0,0.7046488256758608,0,0.0,1.0,0,141.0,0.2792571397914772,1,59.0,0.6365288720722869,1,18.0,0.46558039918549005,0,2.0,0.7038516441203378,1,12.0,0.48062173716870615,0,0.0,1.0,0,5.0,0.9500137460731842,2,84.0,0.5716080425487903,0,0.0,0.9544850869309586,1,32.0,0.6745804954850896,0,2.0,0.9418849330103075,9,400.0
350.0,9,230.0,5.476190476190476,9.04237056219662,0,0.0,0.4812747247844884,2,30.0,0.3189590407400504,0,0.0,0.976078590234404,1,2.0,0.4985424532952151,0,0.0,1.0,0,0.0,1.0,1,64.0,0.5971051490205522,0,2.0,0.9638394800114627,1,7.0,0.7047005320100529,1,19.0,0.7346840460967543,0,0.0,1.0,0,6.0,0.9468537207672486,2,94.0,0.5756192421290864,0,0.0,1.0,1,37.0,0.6609089107223703,0,2.0,0.877252475713397,9,263.0
355.0,11,247.0,6.024390243902439,8.971327496356013,1,5.0,1.0221370998172014e-05,2,40.0,0.31709838814360786,0,0.0,1.0,1,6.0,0.6448870356927284,0,0.0,1.0,0,0.0,1.0,2,72.0,0.48549491795532196,0,2.0,0.9887226218159448,1,12.0,0.6930889951971572,1,24.0,0.7605222501569231,0,0.0,1.0,0,8.0,0.9606450970661797,3,105.0,0.37836546717710356,0,0.0,1.0,0,2.0,0.8664944218850799,0,0.0,1.0,11,276.0
360.0,9,231.0,5.775,8.025397595040744,2,10.0,0.0,0,21.0,0.5765312761745759,0,0.0,1.0,1,11.0,0.5646143896386799,0,0.0,1.0,0,0.0,1.0,2,80.0,0.30306317619511064,0,2.0,0.8084266920154675,1,17.0,0.3992514729484814,0,2.0,0.9309608880007063,0,0.0,1.0,0,8.0,0.663936021028641,3,120.0,0.2457600643722993,0,0.0,0.9552952440439203,0,2.0,0.8066640433160389,0,2.0,0.9806909362353577,9,275.0
365.0,13,281.0,7.205128205128205,6.816150135300582,1,15.0,0.3706937720390319,0,2.0,0.5352916416959862,0,2.0,0.9639695180294856,2,20.0,0.2548759570564402,0,0.0,1.0,0,0.0,1.0,2,90.0,0.3217057958307743,1,3.0,0.0003293609645878051,2,24.0,0.2607296098925837,0,2.0,0.6964911452168263,0,2.0,0.9700508602275544,1,8.0,0.6291673367225014,3,135.0,0.12606258508328375,0,0.0,0.9507956814703539,1,3.0,0.004416837257196859,0,2.0,0.9580744695445941,13,308.0
