step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,A3_stopped,A3_accumulated_waiting_time,A3_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
150.0,3,27.0,1.8,8.390345710523304,0,0.0,1.0,0,0.0,0.8689323895918675,0,0.0,1.0,1,2.0,0.5901884571375684,1,10.0,0.4877290526409328,0,0.0,1.0,0,0.0,0.8390333839406879,1,16.0,0.0,0,0.0,1.0,0,0.0,0.8959799090727165,0,0.0,1.0,0,0.0,0.9329513652715125,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,28.0
155.0,3,28.0,1.75,9.658149693217013,0,0.0,1.0,0,0.0,0.9132439968507555,1,0.0,0.0,1,7.0,0.7137000340611077,0,1.0,0.9430875855696256,0,0.0,1.0,0,0.0,0.9676320727379121,1,21.0,0.0,0,0.0,1.0,0,0.0,0.9723510114621351,0,0.0,1.0,0,0.0,0.9047389064481338,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,1.0,0.8782138395285406,3,30.0
160.0,2,38.0,2.235294117647059,10.643461803612357,0,0.0,1.0,0,0.0,0.9699121958918506,0,0.0,0.7645698342560118,1,12.0,0.7002870726592844,0,1.0,0.9226948531898618,0,2.0,0.9816028286105536,0,0.0,0.9684901429326738,1,26.0,0.0,0,0.0,1.0,0,0.0,0.8629566429551204,0,0.0,1.0,0,0.0,0.9060744824296331,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,1.0,0.7049918069877169,2,42.0
165.0,2,48.0,3.0,8.541407910401531,0,0.0,1.0,0,0.0,0.8468204562954147,0,0.0,0.9345051511373494,1,17.0,0.5119114756021635,0,1.0,0.44685529564767756,0,2.0,0.974038656999713,0,0.0,0.44284069373113005,1,31.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6858355425003634,0,0.0,1.0,0,0.0,0.6304289165352162,0,0.0,1.0,0,1.0,0.9475033012848952,2,52.0
170.0,6,62.0,3.6470588235294117,6.253956756986759,0,0.0,1.0,1,2.0,0.02027352384989885,0,0.0,0.9069464881733167,2,23.0,0.28624429825569364,0,1.0,0.9685463031097783,0,2.0,0.9254247205414642,1,1.0,0.001960783732927076,1,36.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9518151680758197,0,0.0,1.0,1,1.0,0.6197315455009794,6,66.0
175.0,6,51.0,2.8333333333333335,7.2287720448947494,0,0.0,1.0,2,11.0,2.666554403236119e-05,0,0.0,0.9082511135009926,3,34.0,0.0016391848849977167,0,1.0,0.9591991699717503,0,2.0,0.8804182379346829,1,6.0,0.0,0,1.0,0.5458507420362929,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9530925426750319,0,0.0,1.0,0,1.0,0.9172113849223587,6,56.0
180.0,9,84.0,4.0,5.204221935647518,0,0.0,0.11276116343031033,2,21.0,0.0,0,0.0,0.5442487884660616,3,49.0,1.6308980845123147e-05,1,2.0,0.004557658399075772,1,3.0,0.0066315009278400784,1,11.0,0.0,0,1.0,0.9145523781161036,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,2.0,0.9685824437188331,0,0.0,0.5829545482253484,0,0.0,0.6800737242891918,0,0.0,1.0,1,2.0,0.48999953696773757,9,91.0
185.0,10,132.0,6.285714285714286,6.179247233703998,0,0.0,0.7344682411696593,2,31.0,0.0,1,3.0,0.00012454165426030008,3,64.0,0.0,1,7.0,0.0,1,8.0,6.980448344319072e-06,1,16.0,0.0,0,1.0,0.9446693883150368,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,2.0,0.9176718815848763,0,0.0,0.9795939420795221,0,0.0,0.9725011499641392,0,0.0,1.0,1,7.0,0.6049519909349806,10,139.0
190.0,8,141.0,6.409090909090909,7.206695455608036,0,0.0,0.9865569569721692,0,17.0,0.2286183839153781,1,8.0,0.0,3,79.0,0.127911103507851,1,12.0,0.0,1,13.0,0.0,1,21.0,0.0,0,1.0,0.9226038610551897,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,4.0,0.9542929767548014,0,0.0,0.9712037977065783,0,0.0,0.9258705398337299,0,0.0,1.0,1,12.0,0.6253134748557152,8,167.0
195.0,9,182.0,8.666666666666666,7.251432574694805,0,0.0,0.9509039982505331,0,0.0,1.0,1,13.0,0.0,3,94.0,0.24141080811150858,1,17.0,0.0,1,20.0,0.5685043849577092,1,26.0,0.0,1,2.0,0.44998835215343636,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,4.0,0.9428613138127395,0,0.0,0.9172814428994401,0,0.0,0.9152992845837734,0,0.0,1.0,1,17.0,0.4827982875707731,9,193.0
200.0,9,227.0,10.318181818181818,5.853912047769151,0,0.0,0.5500183197326488,0,0.0,0.2159012682042765,1,18.0,0.0,3,109.0,0.23725331810083033,1,22.0,0.0,1,25.0,0.6117247288801823,1,31.0,0.0,1,7.0,0.2888426715053833,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,4.0,0.957453719659793,0,0.0,0.9054853367487037,0,0.0,0.5512518736378362,0,0.0,1.0,1,22.0,0.0,9,238.0
205.0,11,267.0,11.608695652173912,5.261768445764987,0,0.0,0.011209697327819868,0,0.0,0.8475472411596373,1,23.0,0.0,3,124.0,0.2336098123564367,2,27.0,0.0,1,30.0,0.5808454410453626,1,36.0,0.0,1,3.0,0.000663478999643294,0,0.0,0.9833921026304364,0,0.0,1.0,0,0.0,1.0,0,3.0,0.6793879179844378,0,0.0,1.0,1,3.0,0.0005615742880269693,0,0.0,1.0,1,27.0,0.48429122185941653,11,276.0
210.0,8,177.0,7.695652173913044,6.328900018693111,1,5.0,0.0,0,0.0,0.9151479502697278,1,28.0,0.0,0,74.0,0.411478530926384,1,32.0,0.3259721182535098,1,35.0,0.6021584333839428,1,41.0,0.0,1,8.0,0.0,0,0.0,0.9089855565579429,0,0.0,1.0,0,0.0,1.0,1,5.0,0.47693098053924,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,32.0,0.4548757350583443,8,260.0
215.0,6,135.0,5.4,7.382882061349026,1,10.0,0.0,0,0.0,0.9828117142229508,1,35.0,0.629286497719202,0,0.0,1.0,1,37.0,0.40457573487789283,0,2.0,0.5912843702849748,0,0.0,1.0,1,13.0,0.0,0,0.0,0.9556444574266988,0,2.0,0.9172762581332916,0,0.0,1.0,1,10.0,0.4722328867744289,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,37.0,0.408511314918279,6,146.0
220.0,7,129.0,5.375,8.4688862379983,1,15.0,0.0,0,0.0,0.9968921692509747,1,40.0,0.7266804879663283,0,0.0,1.0,0,0.0,0.8919329976208042,2,7.0,0.0011314676972331709,0,2.0,0.9389679022381122,1,18.0,0.0,0,0.0,0.9553255993870073,0,2.0,0.9317540594508132,0,2.0,0.8894406669419193,1,15.0,0.36806271858734424,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,42.0,0.6394549662409953,7,143.0
225.0,7,164.0,6.3076923076923075,8.164317699041645,1,20.0,0.0,0,0.0,0.3088629215833041,1,45.0,0.7020677268899951,0,0.0,1.0,0,0.0,0.9925689983636544,2,19.0,0.29932986036808695,0,2.0,0.9428619927602765,1,23.0,0.25682250280280466,0,0.0,0.33719048367549154,0,2.0,0.9789337720851417,0,2.0,0.977665378486655,1,20.0,0.523954073849507,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,47.0,0.6365200384587296,7,180.0
230.0,9,157.0,5.814814814814815,7.304682635829333,1,25.0,0.0,0,0.0,1.0,0,2.0,0.9325471467284391,0,0.0,0.09357215553474496,0,0.0,0.606093502541033,2,29.0,0.3011592280292147,0,2.0,0.9479036595686213,1,28.0,0.6374327817938169,1,4.0,0.0002698585609172277,0,2.0,0.9577963259109622,0,2.0,0.9667887478077929,1,24.0,0.6111612711975399,0,0.0,1.0,1,0.0,0.0,0,0.0,1.0,2,54.0,0.31512603363784913,9,172.0
235.0,8,191.0,6.821428571428571,7.784590689714536,1,30.0,0.0,0,0.0,1.0,0,2.0,0.8971176019919667,0,0.0,0.7585671965889504,1,3.0,0.29292007311388574,2,39.0,0.47421019775829354,0,4.0,0.9586018856025781,1,33.0,0.5905139230739342,0,0.0,1.0,0,0.0,1.0,0,2.0,0.1512556104732126,1,29.0,0.6186250536804564,0,0.0,1.0,0,0.0,0.7488389208190976,0,0.0,1.0,2,64.0,0.31937745550845786,8,206.0
240.0,10,234.0,8.068965517241379,6.710121375105963,1,35.0,0.18372846403254922,0,0.0,1.0,1,4.0,0.31798692325323497,0,0.0,0.9323489153991921,1,10.0,0.49552030748260745,2,49.0,0.4784149505462434,1,5.0,0.4924743123893096,1,38.0,0.6924918751605427,0,0.0,1.0,0,0.0,0.3318103160204172,0,0.0,1.0,1,34.0,0.6657039770761289,0,0.0,1.0,0,0.0,0.958898370354735,0,0.0,1.0,2,74.0,0.0,10,249.0
245.0,7,117.0,4.178571428571429,8.35832124547908,0,0.0,0.9286359153767895,0,0.0,1.0,3,17.0,0.23732146607998586,0,0.0,0.9469854947417452,1,15.0,0.49025743598431515,0,26.0,0.7335333767364108,1,10.0,0.4532468308408349,0,0.0,0.9413093819276138,0,1.0,0.8307806509709685,0,0.0,0.9004723672606919,0,0.0,1.0,0,0.0,0.8761716644072771,0,0.0,1.0,0,0.0,0.9468362527256783,0,0.0,1.0,2,84.0,0.0,7,153.0
250.0,8,153.0,5.464285714285714,8.994011427649705,0,0.0,0.9232773637025581,0,0.0,1.0,3,32.0,0.22720426722059664,0,0.0,0.8333728268790965,1,22.0,0.6087970491410116,0,2.0,0.7259884300276029,1,17.0,0.6552976177904721,0,0.0,0.9849972436833636,0,1.0,0.9754836002492703,0,2.0,0.9172574008646447,0,2.0,0.9371205287400295,1,1.0,0.3702631168524088,0,0.0,1.0,0,0.0,0.9696680164551966,0,0.0,1.0,2,94.0,0.0,8,173.0
255.0,10,187.0,6.678571428571429,6.74088426093403,0,0.0,0.9487320735472115,0,0.0,1.0,3,47.0,0.026985973148342935,0,0.0,0.475648613049042,1,27.0,0.6618010752296767,1,6.0,0.0,0,4.0,0.5097593612022114,1,2.0,0.4720619416892517,0,1.0,0.9295753935877803,0,2.0,0.9190650467105375,0,2.0,0.9470733988475375,2,10.0,0.31595726481102093,0,0.0,1.0,0,0.0,0.04225990633897681,0,0.0,1.0,2,104.0,0.0,10,205.0
260.0,14,221.0,7.366666666666666,6.154948631526403,1,0.0,0.2218322651544878,0,0.0,0.9393327588880269,4,66.0,8.396056449547455e-05,1,5.0,0.40433575237456537,1,32.0,0.33385250415131945,1,11.0,0.0,1,7.0,0.6575574237273337,1,9.0,0.45697200134031707,0,1.0,0.8478123040858789,0,2.0,0.9288928893580861,0,2.0,0.962692204356102,2,20.0,0.0,0,0.0,1.0,1,4.0,0.0,0,0.0,1.0,1,82.0,0.0,14,241.0
265.0,11,219.0,7.3,6.796808715496072,0,0.0,0.5676999179872232,0,0.0,0.932522977038413,1,46.0,0.14357330220390185,1,10.0,0.6224406281744488,2,38.0,1.1987004428389086e-05,1,16.0,0.0,1,12.0,0.635834795859812,0,2.0,0.9592776969508394,1,3.0,0.4699725080512954,0,2.0,0.9295691308935963,0,2.0,0.4582274610350947,2,30.0,0.0,0,0.0,1.0,1,9.0,0.0,0,0.0,1.0,1,87.0,0.0,11,257.0
270.0,10,170.0,5.483870967741935,7.862572121665187,0,0.0,0.9451837207458326,0,0.0,0.943203570105129,1,29.0,0.0,0,2.0,0.9518111233900367,2,49.0,0.28571930427103437,1,21.0,0.0,1,19.0,0.6189931780629837,0,2.0,0.9321820547571038,1,8.0,0.6389710885195589,0,0.0,0.8766016075582257,1,4.0,0.00012862041399740946,2,40.0,0.0,0,0.0,0.16716762825766432,1,14.0,0.0,0,0.0,1.0,0,0.0,1.0,10,188.0
275.0,11,180.0,5.806451612903226,7.911878825301478,0,0.0,0.9221183439850446,0,0.0,0.3072742357451717,1,36.0,0.4730104111765262,1,4.0,0.6532860538841216,1,16.0,0.499962696616218,1,26.0,0.0,1,22.0,0.7058112812612732,0,2.0,0.9233147818888562,1,13.0,0.47545199912526653,1,1.0,0.0012707600260360365,1,9.0,0.0,2,52.0,0.3210377755684536,0,0.0,0.9056100760912584,1,19.0,0.47541941218492106,0,0.0,1.0,0,0.0,1.0,11,200.0
280.0,13,236.0,6.742857142857143,7.2894350925592954,0,0.0,0.9232102574335955,0,0.0,1.0,1,41.0,0.49018561531810095,1,9.0,0.5241611200583786,1,21.0,0.49851604346199363,1,33.0,0.6389743725171068,1,27.0,0.643148306590499,1,3.0,0.46974428961426656,1,18.0,0.46228213184103734,1,6.0,0.0,1,14.0,0.0,2,62.0,0.340953045528364,0,0.0,0.7109832718948221,1,24.0,0.4668369566025216,0,0.0,1.0,1,0.0,0.06239654259002875,13,258.0
285.0,12,268.0,7.444444444444445,7.625833926761,0,0.0,1.0,0,0.0,0.7468739590637311,1,47.0,0.6308414462612246,2,15.0,0.3276932932335952,1,26.0,0.3592773590812067,1,38.0,0.6371655710292661,1,32.0,0.6551722097618916,1,8.0,4.0488354342346707e-05,1,23.0,0.08907073409204284,1,11.0,0.0,1,19.0,0.48397957097393635,2,72.0,0.4889398689459007,0,0.0,0.9595391833219757,0,0.0,0.948745276036094,0,0.0,1.0,0,0.0,0.5050220056937006,12,291.0
290.0,9,263.0,7.108108108108108,8.354974611535013,0,0.0,0.3711474277823528,0,0.0,0.9488252083245231,1,52.0,0.5804076134502266,2,25.0,0.07984569512694628,1,30.0,0.0,1,43.0,0.6372678949621523,1,37.0,0.6749722584259245,1,13.0,0.0,0,0.0,1.0,0,2.0,0.9867071960582658,0,0.0,0.938990944631629,2,82.0,0.4954738816697829,0,0.0,0.966820429858947,0,0.0,0.9807705942452962,0,0.0,1.0,0,0.0,0.8107800701462733,9,284.0
295.0,12,313.0,8.694444444444445,8.006097350294468,0,0.0,0.9065024488608496,0,0.0,0.9213702144085908,3,58.0,0.2379153446576678,3,39.0,0.0,1,35.0,0.0,1,48.0,0.6074269117136837,1,40.0,0.4266078504310593,1,18.0,0.0,0,0.0,1.0,0,6.0,0.9124731333236351,0,0.0,0.9674684532872495,2,92.0,0.445665506597427,0,1.0,0.6392051328885807,0,2.0,0.9689717996594204,0,0.0,1.0,0,0.0,0.9402554730894035,12,339.0
